source_path,copied_to
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_lowbitL_h0p00104400574666_seed16_full_bs64_step20k/eval_metrics.jsonl,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_lowbitL_h0p00104400574666_seed16_full_bs64_step20k__eval_metrics.jsonl
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_lowbitL_h0p00136650442032_seed16_full_bs64_step20k/run_summary.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_lowbitL_h0p00136650442032_seed16_full_bs64_step20k__run_summary.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_lowbitL_h0p00136650442032_seed16_full_bs64_step20k/run_config.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_lowbitL_h0p00136650442032_seed16_full_bs64_step20k__run_config.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_lowbitL_h0p00136650442032_seed16_full_bs64_step20k/run_manifest_row.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_lowbitL_h0p00136650442032_seed16_full_bs64_step20k__run_manifest_row.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_lowbitL_h0p00136650442032_seed16_full_bs64_step20k/metrics.csv,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_lowbitL_h0p00136650442032_seed16_full_bs64_step20k__metrics.csv
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_lowbitL_h0p00136650442032_seed16_full_bs64_step20k/eval_metrics.jsonl,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_lowbitL_h0p00136650442032_seed16_full_bs64_step20k__eval_metrics.jsonl
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_lowbitL_h0p000682557866419_seed16_full_bs64_step20k/run_summary.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_lowbitL_h0p000682557866419_seed16_full_bs64_step20k__run_summary.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_lowbitL_h0p000682557866419_seed16_full_bs64_step20k/run_config.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_lowbitL_h0p000682557866419_seed16_full_bs64_step20k__run_config.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_lowbitL_h0p000682557866419_seed16_full_bs64_step20k/run_manifest_row.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_lowbitL_h0p000682557866419_seed16_full_bs64_step20k__run_manifest_row.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_lowbitL_h0p000682557866419_seed16_full_bs64_step20k/metrics.csv,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_lowbitL_h0p000682557866419_seed16_full_bs64_step20k__metrics.csv
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_lowbitL_h0p000682557866419_seed16_full_bs64_step20k/eval_metrics.jsonl,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_lowbitL_h0p000682557866419_seed16_full_bs64_step20k__eval_metrics.jsonl
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_mnli_mezo_default_h1e-3_seed16_full_bs64_step20k/run_summary.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_mnli_mezo_default_h1e-3_seed16_full_bs64_step20k__run_summary.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_mnli_mezo_default_h1e-3_seed16_full_bs64_step20k/run_config.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_mnli_mezo_default_h1e-3_seed16_full_bs64_step20k__run_config.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_mnli_mezo_default_h1e-3_seed16_full_bs64_step20k/run_manifest_row.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_mnli_mezo_default_h1e-3_seed16_full_bs64_step20k__run_manifest_row.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_mnli_mezo_default_h1e-3_seed16_full_bs64_step20k/metrics.csv,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_mnli_mezo_default_h1e-3_seed16_full_bs64_step20k__metrics.csv
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_mnli_mezo_default_h1e-3_seed16_full_bs64_step20k/eval_metrics.jsonl,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_mnli_mezo_default_h1e-3_seed16_full_bs64_step20k__eval_metrics.jsonl
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_rte_mezo_default_h1e-3_seed16_full_bs64_step20k/run_summary.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_rte_mezo_default_h1e-3_seed16_full_bs64_step20k__run_summary.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_rte_mezo_default_h1e-3_seed16_full_bs64_step20k/run_config.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_rte_mezo_default_h1e-3_seed16_full_bs64_step20k__run_config.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_rte_mezo_default_h1e-3_seed16_full_bs64_step20k/run_manifest_row.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_rte_mezo_default_h1e-3_seed16_full_bs64_step20k__run_manifest_row.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_rte_mezo_default_h1e-3_seed16_full_bs64_step20k/metrics.csv,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_rte_mezo_default_h1e-3_seed16_full_bs64_step20k__metrics.csv
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_rte_mezo_default_h1e-3_seed16_full_bs64_step20k/eval_metrics.jsonl,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_rte_mezo_default_h1e-3_seed16_full_bs64_step20k__eval_metrics.jsonl
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_sst2_mezo_default_h1e-3_seed16_full_bs64_step20k/run_summary.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_sst2_mezo_default_h1e-3_seed16_full_bs64_step20k__run_summary.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_sst2_mezo_default_h1e-3_seed16_full_bs64_step20k/run_config.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_sst2_mezo_default_h1e-3_seed16_full_bs64_step20k__run_config.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_sst2_mezo_default_h1e-3_seed16_full_bs64_step20k/run_manifest_row.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_sst2_mezo_default_h1e-3_seed16_full_bs64_step20k__run_manifest_row.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_sst2_mezo_default_h1e-3_seed16_full_bs64_step20k/metrics.csv,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_sst2_mezo_default_h1e-3_seed16_full_bs64_step20k__metrics.csv
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_sst2_mezo_default_h1e-3_seed16_full_bs64_step20k/eval_metrics.jsonl,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_sst2_mezo_default_h1e-3_seed16_full_bs64_step20k__eval_metrics.jsonl
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_sst5_mezo_default_h1e-3_seed16_full_bs64_step20k/run_summary.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_sst5_mezo_default_h1e-3_seed16_full_bs64_step20k__run_summary.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_sst5_mezo_default_h1e-3_seed16_full_bs64_step20k/run_config.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_sst5_mezo_default_h1e-3_seed16_full_bs64_step20k__run_config.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_sst5_mezo_default_h1e-3_seed16_full_bs64_step20k/run_manifest_row.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_sst5_mezo_default_h1e-3_seed16_full_bs64_step20k__run_manifest_row.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_sst5_mezo_default_h1e-3_seed16_full_bs64_step20k/metrics.csv,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_sst5_mezo_default_h1e-3_seed16_full_bs64_step20k__metrics.csv
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_sst5_mezo_default_h1e-3_seed16_full_bs64_step20k/eval_metrics.jsonl,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_sst5_mezo_default_h1e-3_seed16_full_bs64_step20k__eval_metrics.jsonl
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_trec_mezo_default_h1e-3_seed16_full_bs64_step20k/run_summary.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_trec_mezo_default_h1e-3_seed16_full_bs64_step20k__run_summary.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_trec_mezo_default_h1e-3_seed16_full_bs64_step20k/run_config.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_trec_mezo_default_h1e-3_seed16_full_bs64_step20k__run_config.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_trec_mezo_default_h1e-3_seed16_full_bs64_step20k/run_manifest_row.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_trec_mezo_default_h1e-3_seed16_full_bs64_step20k__run_manifest_row.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_trec_mezo_default_h1e-3_seed16_full_bs64_step20k/metrics.csv,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_trec_mezo_default_h1e-3_seed16_full_bs64_step20k__metrics.csv
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/mezo_default/int4_sparsep0p1_taskgrad_seedfixed_trec_mezo_default_h1e-3_seed16_full_bs64_step20k/eval_metrics.jsonl,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__mezo_default__int4_sparsep0p1_taskgrad_seedfixed_trec_mezo_default_h1e-3_seed16_full_bs64_step20k__eval_metrics.jsonl
outputs/sharp_interval_roberta_int4_eval/int4_hsearch/dense/int4_dense_trec_sharp_h3e-3_seed16_full_bs64_step20k/run_summary.json,raw_run_summaries/outputs__sharp_interval_roberta_int4_eval__int4_hsearch__dense__int4_dense_trec_sharp_h3e-3_seed16_full_bs64_step20k__run_summary.json
outputs/sharp_interval_roberta_int4_eval/int4_hsearch/dense/int4_dense_trec_sharp_h3e-3_seed16_full_bs64_step20k/run_config.json,raw_run_summaries/outputs__sharp_interval_roberta_int4_eval__int4_hsearch__dense__int4_dense_trec_sharp_h3e-3_seed16_full_bs64_step20k__run_config.json
outputs/sharp_interval_roberta_int4_eval/int4_hsearch/dense/int4_dense_trec_sharp_h3e-3_seed16_full_bs64_step20k/run_manifest_row.json,raw_run_summaries/outputs__sharp_interval_roberta_int4_eval__int4_hsearch__dense__int4_dense_trec_sharp_h3e-3_seed16_full_bs64_step20k__run_manifest_row.json
outputs/sharp_interval_roberta_int4_eval/int4_hsearch/dense/int4_dense_trec_sharp_h3e-3_seed16_full_bs64_step20k/metrics.csv,raw_run_summaries/outputs__sharp_interval_roberta_int4_eval__int4_hsearch__dense__int4_dense_trec_sharp_h3e-3_seed16_full_bs64_step20k__metrics.csv
outputs/sharp_interval_roberta_int4_eval/int4_hsearch/dense/int4_dense_trec_sharp_h3e-3_seed16_full_bs64_step20k/eval_metrics.jsonl,raw_run_summaries/outputs__sharp_interval_roberta_int4_eval__int4_hsearch__dense__int4_dense_trec_sharp_h3e-3_seed16_full_bs64_step20k__eval_metrics.jsonl
