model,task,precision,perturbation_mode,h_policy,h_value,seed,run_type,steps,best_dev_acc,final_dev_acc,loss,status,source_path,default_acc_reference,delta_vs_default
facebook/opt-1.3b,rte,int4,dense,standard_1e-3,0.001,16,medium,2000,0.5270758122743683,,0.7020263671875,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.6028880866425993,-0.07581227436823101
facebook/opt-1.3b,sst-2,int4,dense,standard_1e-3,0.001,16,medium,2000,0.8520642201834863,,0.360693359375,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.911697247706422,-0.059633027522935755
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3,0.001,16,medium,2000,0.4132606721162579,,1.3814254981884058,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4695731153496821,-0.056312443233424214
facebook/opt-1.3b,trec,int4,dense,standard_1e-3,0.001,16,medium,2000,0.312,,1.731170654296875,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.722,-0.41
facebook/opt-1.3b,rte,int4,dense,formula_h_maxseq256,0.0002940821846582,16,pilot,1000,0.5379061371841155,,0.6894802517361112,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.6028880866425993,-0.06498194945848379
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3_lr1e-6,0.001,16,pilot,500,0.3905540417801998,,1.406066009963768,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4695731153496821,-0.07901907356948229
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3_lr3e-6,0.001,16,pilot,1000,0.2724795640326976,,1.601831408514493,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4695731153496821,-0.19709355131698453
facebook/opt-1.3b,trec,int4,dense,formula_h_trec_codes_step0,0.0003443971570045,16,pilot,0,0.258,,3.27923583984375,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.722,-0.46399999999999997
facebook/opt-1.3b,trec,int4,dense,formula_h_trec_human_verbalizer_step0,0.0003443971570045,16,pilot,0,0.018,,3.8968505859375,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.722,-0.704
facebook/opt-1.3b,sst-5,int8,dense,bad-large,0.01,16,pilot,500,0.25,0.25,1.722412109375,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.375,-0.125
facebook/opt-1.3b,sst-5,int8,dense,default,0.001,16,pilot,500,0.25,0.25,1.7506103515625,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.375,-0.125
facebook/opt-1.3b,sst-5,int8,dense,bad-small,1e-05,16,pilot,500,0.1875,0.1875,1.8277587890625,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.375,-0.1875
facebook/opt-1.3b,sst-5,int8,dense,selected_h,0.005,16,pilot,500,0.25,0.25,1.7413330078125,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.375,-0.125
roberta-large,sst-5,int8,dense,bad-large,0.01,16,pilot,1000,0.275390625,0.275390625,1.567138671875,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.21172881293911
roberta-large,sst-5,int8,dense,default,0.001,16,pilot,1000,0.28515625,0.28515625,1.5673828125,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.20196318793911
roberta-large,sst-5,int8,dense,bad-small,1e-05,16,pilot,1000,0.275390625,0.2734375,1.5701904296875,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.21172881293911
roberta-large,sst-5,int8,dense,selected_h,0.005,16,pilot,1000,0.255859375,0.255859375,1.56982421875,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.23126006293911
facebook/opt-1.3b,rte,int8,dense,nan,0.001,16,medium,2000,0.53515625,0.5234375,0.69439697265625,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.53515625,0.0
facebook/opt-1.3b,trec,int8,dense,nan,0.001,16,medium,2000,0.32421875,0.32421875,1.609405517578125,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.32421875,0.0
facebook/opt-1.3b,trec,int8,dense,nan,0.001,16,pilot,20,0.0625,0.0625,3.582763671875,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.32421875,-0.26171875
roberta-large,sst-5,int8,sparse_p0p1,safe_override_default,0.001,16,medium,2000,0.2704918032786885,0.2599531615925058,1.583828856850117,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.2704918032786885,0.0
facebook/opt-1.3b,rte,int8,dense,safe_default,0.001,16,medium,2000,0.53515625,0.5234375,0.69439697265625,complete,safe_override_6h_a100_bundle/pilot_runs/opt13b_rte_int8_dense_pilot/summary_rte.csv,0.53515625,0.0
facebook/opt-1.3b,trec,int8,dense,safe_default,0.001,16,medium,2000,0.32421875,0.32421875,1.609405517578125,complete,safe_override_6h_a100_bundle/pilot_runs/opt13b_trec_int8_dense_pilot/summary_trec.csv,0.32421875,0.0
facebook/opt-1.3b,trec,int8,dense,safe_default,0.001,16,pilot,20,0.0625,0.0625,3.582763671875,complete,safe_override_6h_a100_bundle/pilot_runs/opt13b_trec_int8_dense_smoke/summary_trec.csv,0.32421875,-0.26171875
roberta-large,sst-5,int8,sparse_p0p1,safe_override_default,0.001,16,medium,2000,0.2704918032786885,0.2599531615925058,1.583828856850117,complete,safe_override_6h_a100_bundle/pilot_runs/roberta_sst5_int8_sparse_p0p1/int8_hsearch_summary.csv,0.2704918032786885,0.0
