model,task,precision,perturbation_mode,h_policy,h_value,seed,run_type,steps,accuracy,last_accuracy,loss,status,source_path
nan,nan,int8,sparse,nan,,0,pilot,501,0.32903981264637,0.32903981264637,1.5434802770614624,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_a100_offset19_limit6/summary.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3407494145199063,0.2470725995316159,1.544956088066101,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_a100_offset19_limit6/summary.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.2564402810304449,0.2564402810304449,1.6164264678955078,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_a100_offset19_limit6/summary.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3325526932084309,0.3325526932084309,1.542285442352295,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_a100_offset19_limit6/summary_sparse_screen.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3395784543325527,0.1943793911007025,1.5373059511184692,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_a100_offset19_limit6/summary_sparse_screen.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.2482435597189695,0.2482435597189695,1.6061662435531616,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_a100_offset19_limit6/summary_sparse_screen.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.32903981264637,0.32903981264637,1.5434802770614624,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_a100_offset19_limit6/summary_sparse_screen.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3407494145199063,0.2470725995316159,1.544956088066101,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_a100_offset19_limit6/summary_sparse_screen.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.2564402810304449,0.2564402810304449,1.6164264678955078,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_a100_offset19_limit6/summary_sparse_screen.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3243559718969555,0.2494145199063231,1.5533255338668823,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_h100_offset15_limit4/summary.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3548009367681499,0.3548009367681499,1.523168444633484,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_h100_offset15_limit4/summary.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3091334894613583,0.2786885245901639,1.5528090000152588,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_h100_offset15_limit4/summary.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.2775175644028103,0.2775175644028103,1.5877147912979126,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_h100_offset15_limit4/summary.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3243559718969555,0.2494145199063231,1.5533255338668823,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_h100_offset15_limit4/summary_sparse_screen.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3548009367681499,0.3548009367681499,1.523168444633484,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_h100_offset15_limit4/summary_sparse_screen.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3091334894613583,0.2786885245901639,1.5528090000152588,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_h100_offset15_limit4/summary_sparse_screen.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.2775175644028103,0.2775175644028103,1.5877147912979126,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_h100_offset15_limit4/summary_sparse_screen.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3395784543325527,0.32903981264637,1.5177359580993652,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_l4_offset8_limit7/summary.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3114754098360656,0.2177985948477751,1.5580506324768066,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_l4_offset8_limit7/summary.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3278688524590163,0.3220140515222482,1.530879259109497,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_l4_offset8_limit7/summary.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.2950819672131147,0.2716627634660422,1.558345079421997,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_l4_offset8_limit7/summary.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.2681498829039813,0.2681498829039813,1.5873888731002808,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_l4_offset8_limit7/summary.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3793911007025761,0.3793911007025761,1.4912534952163696,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_l4_offset8_limit7/summary.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.265807962529274,0.265807962529274,1.5958597660064695,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_l4_offset8_limit7/summary.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3395784543325527,0.32903981264637,1.5177359580993652,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_l4_offset8_limit7/summary_sparse_screen.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3114754098360656,0.2177985948477751,1.5580506324768066,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_l4_offset8_limit7/summary_sparse_screen.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3278688524590163,0.3220140515222482,1.530879259109497,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_l4_offset8_limit7/summary_sparse_screen.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.2950819672131147,0.2716627634660422,1.558345079421997,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_l4_offset8_limit7/summary_sparse_screen.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.2681498829039813,0.2681498829039813,1.5873888731002808,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_l4_offset8_limit7/summary_sparse_screen.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3793911007025761,0.3793911007025761,1.4912534952163696,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_l4_offset8_limit7/summary_sparse_screen.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.265807962529274,0.265807962529274,1.5958597660064695,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_l4_offset8_limit7/summary_sparse_screen.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.2798594847775175,0.2798594847775175,1.5873194932937622,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_screen_all.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3395784543325527,0.32903981264637,1.5177359580993652,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_screen_all.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3114754098360656,0.2177985948477751,1.5580506324768066,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_screen_all.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3278688524590163,0.3220140515222482,1.530879259109497,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_screen_all.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.2950819672131147,0.2716627634660422,1.558345079421997,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_screen_all.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.2681498829039813,0.2681498829039813,1.5873888731002808,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_screen_all.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3793911007025761,0.3793911007025761,1.4912534952163696,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_screen_all.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.265807962529274,0.265807962529274,1.5958597660064695,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_screen_all.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3243559718969555,0.2494145199063231,1.5533255338668823,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_screen_all.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3548009367681499,0.3548009367681499,1.523168444633484,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_screen_all.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3091334894613583,0.2786885245901639,1.5528090000152588,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_screen_all.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.2775175644028103,0.2775175644028103,1.5877147912979126,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_screen_all.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3325526932084309,0.3325526932084309,1.542285442352295,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_screen_all.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3395784543325527,0.1943793911007025,1.5373059511184692,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_screen_all.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.2482435597189695,0.2482435597189695,1.6061662435531616,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_screen_all.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.32903981264637,0.32903981264637,1.5434802770614624,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_screen_all.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3407494145199063,0.2470725995316159,1.544956088066101,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_screen_all.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.2564402810304449,0.2564402810304449,1.6164264678955078,nan,experiments/int8_update_sparse_plan/next_round_window_sparse_20260516/sparse_screen_all.csv
nan,nan,int8,sparse,nan,,0,medium,2001,0.4473067915690866,0.4227166276346604,1.3730826377868652,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/cluster_dense_a100/summary.csv
nan,nan,int8,sparse,nan,,1,medium,2001,0.3220140515222482,0.3220140515222482,1.5329577922821045,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/cluster_dense_a100/summary.csv
nan,nan,int8,sparse,nan,,2,medium,2001,0.3477751756440281,0.3360655737704918,1.5426502227783203,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/cluster_dense_a100/summary.csv
nan,nan,int8,sparse,nan,,0,medium,2001,0.4648711943793911,0.4601873536299766,1.3149038553237915,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/cluster_dense_a100/summary.csv
nan,nan,int8,sparse,nan,,1,medium,2001,0.3442622950819672,0.3442622950819672,1.5233489274978638,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/cluster_dense_a100/summary.csv
nan,nan,int8,sparse,nan,,2,medium,2001,0.373536299765808,0.373536299765808,1.542885184288025,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/cluster_dense_a100/summary.csv
nan,nan,int8,sparse,nan,,0,medium,2001,0.4531615925058548,0.4531615925058548,1.369125485420227,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/cluster_dense_a100/summary.csv
nan,nan,int8,sparse,nan,,1,medium,2001,0.3126463700234192,0.3126463700234192,1.533230900764465,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/cluster_dense_a100/summary.csv
nan,nan,int8,sparse,nan,,0,medium,2001,0.4473067915690866,0.4227166276346604,1.3730826377868652,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/cluster_dense_a100/summary_dense.csv
nan,nan,int8,sparse,nan,,1,medium,2001,0.3220140515222482,0.3220140515222482,1.5329577922821045,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/cluster_dense_a100/summary_dense.csv
nan,nan,int8,sparse,nan,,2,medium,2001,0.3477751756440281,0.3360655737704918,1.5426502227783203,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/cluster_dense_a100/summary_dense.csv
nan,nan,int8,sparse,nan,,0,medium,2001,0.4648711943793911,0.4601873536299766,1.3149038553237915,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/cluster_dense_a100/summary_dense.csv
nan,nan,int8,sparse,nan,,1,medium,2001,0.3442622950819672,0.3442622950819672,1.5233489274978638,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/cluster_dense_a100/summary_dense.csv
nan,nan,int8,sparse,nan,,2,medium,2001,0.373536299765808,0.373536299765808,1.542885184288025,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/cluster_dense_a100/summary_dense.csv
nan,nan,int8,sparse,nan,,0,medium,2001,0.4531615925058548,0.4531615925058548,1.369125485420227,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/cluster_dense_a100/summary_dense.csv
nan,nan,int8,sparse,nan,,1,medium,2001,0.3126463700234192,0.3126463700234192,1.533230900764465,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/cluster_dense_a100/summary_dense.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3091334894613583,0.3091334894613583,1.5543807744979858,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/residual_local_h100/summary.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3688524590163934,0.3325526932084309,1.5162231922149658,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/residual_local_h100/summary.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.2728337236533958,0.2716627634660422,1.5702381134033203,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/residual_local_h100/summary.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3091334894613583,0.3091334894613583,1.5543807744979858,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/residual_local_h100/summary_residual.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.3688524590163934,0.3325526932084309,1.5162231922149658,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/residual_local_h100/summary_residual.csv
nan,nan,int8,sparse,nan,,0,pilot,501,0.2728337236533958,0.2716627634660422,1.5702381134033203,nan,experiments/int8_update_sparse_plan/next_window_sparse_residual_20260515/residual_local_h100/summary_residual.csv
roberta-large,sst-5,fp16,dense,nan,1e-05,16,pilot,0,0.4824355971896955,0.477751756440281,1.2051464319229126,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/plots/plot_mse_vs_acc.csv
roberta-large,sst-5,fp16,dense,nan,1e-05,16,pilot,0,0.4637002341920375,0.4637002341920375,1.380859375,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/plots/plot_mse_vs_acc.csv
roberta-large,sst-5,fp16,dense,nan,0.002,16,pilot,0,0.4812646370023419,0.4800936768149882,1.232218623161316,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/plots/plot_mse_vs_acc.csv
roberta-large,sst-5,fp16,dense,nan,0.002,16,pilot,0,0.4379391100702576,0.4379391100702576,1.46875,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/plots/plot_mse_vs_acc.csv
roberta-large,sst-5,fp16,dense,nan,3e-05,16,pilot,0,0.48711943793911,0.4800936768149882,1.2054637670516968,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/plots/plot_mse_vs_acc.csv
roberta-large,sst-5,fp16,dense,nan,3e-05,16,pilot,0,0.4566744730679157,0.4566744730679157,1.3984375,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/plots/plot_mse_vs_acc.csv
roberta-large,sst-5,fp16,dense,nan,0.003,16,pilot,0,0.4800936768149882,0.4800936768149882,1.277140974998474,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/plots/plot_mse_vs_acc.csv
roberta-large,sst-5,fp16,dense,nan,0.003,16,pilot,0,0.4086651053864168,0.4086651053864168,1.4853515625,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/plots/plot_mse_vs_acc.csv
roberta-large,sst-5,fp16,dense,nan,0.0001,16,pilot,0,0.4836065573770491,0.477751756440281,1.2052714824676514,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/plots/plot_mse_vs_acc.csv
roberta-large,sst-5,fp16,dense,nan,0.0001,16,pilot,0,0.4637002341920375,0.4637002341920375,1.4072265625,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/plots/plot_mse_vs_acc.csv
roberta-large,sst-5,fp16,dense,nan,0.004,16,pilot,0,0.4613583138173302,0.4613583138173302,1.3590304851531982,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/plots/plot_mse_vs_acc.csv
roberta-large,sst-5,fp16,dense,nan,0.004,16,pilot,0,0.3266978922716627,0.3266978922716627,1.5478515625,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/plots/plot_mse_vs_acc.csv
roberta-large,sst-5,fp16,dense,nan,0.0003,16,pilot,0,0.4800936768149882,0.4718969555035129,1.2217601537704468,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/plots/plot_mse_vs_acc.csv
roberta-large,sst-5,fp16,dense,nan,0.0003,16,pilot,0,0.4355971896955503,0.4355971896955503,1.45703125,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/plots/plot_mse_vs_acc.csv
roberta-large,sst-5,fp16,dense,nan,0.005,16,pilot,0,0.3887587822014051,0.3887587822014051,1.4804675579071045,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/plots/plot_mse_vs_acc.csv
roberta-large,sst-5,fp16,dense,nan,0.005,16,pilot,0,0.3372365339578454,0.3372365339578454,1.5478515625,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/plots/plot_mse_vs_acc.csv
