model,task,precision,perturbation_mode,h,metric_type,A_uniform,p_active,V_align,V_norm,relative_disp,locality_proxy,nMSE_loss,corr_loss,source_path
roberta-large,sst-5,int4,dense,1e-05,interval,144.62447983051723,0.0004340277777777,0.0613653694750529,6.503920440659512,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,946.9512259366046,0.0042717470760233,0.057670886414414,30.71679754211445,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,2044.789822358536,0.0019873903508771,0.0526340728785678,41.30680352565451,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,773.3795097950854,0.0010736476608187,0.0408861061219377,23.906117698796336,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,7.911033314795095,2.2843567251461987e-05,0.1111281569222694,0.3309813395298656,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,984.679857955384,0.0014619883040935,0.0542084792476997,27.146307004693444,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,435.34559695900447,0.0029925073099415,0.0587091431731475,20.3126635293737,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,510.8935528340143,0.0034493786549707,0.0616787151283935,22.32114215968425,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,167.70411577136267,0.0003654970760233,0.0784550843528863,6.276256915095227,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,1127.5933794260238,0.0018046418128654,0.0457718775336352,31.16069057715976,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,366.36708295537073,0.0012563961988304,0.059754084433955,15.409215842589573,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,515.2994446405495,0.0027183845029239,0.0543945492731348,22.23298998625036,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,1314.7200714149894,0.0020559210526315,0.051414930895445,33.21830080508139,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,1157.4945196940453,0.0018046418128654,0.0436470928301724,31.863838949538163,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,1525.8851625865948,0.0037235014619883,0.060267043406932,38.75187239087485,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,168.48475086754632,0.0008223684210526,0.0418818479300186,9.778778602299086,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,439.6245501302086,0.0006624634502923,0.0529699228847378,14.24520384522807,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,1260.3212692592892,0.0015762061403508,0.0527215579359303,31.89228963482492,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,961.49966987788,0.0013249269005847,0.046829288659167,27.563727450031188,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,837.8504487794779,0.0016447368421052,0.0374289402725686,28.71298465363758,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,181.42332862185816,0.0005025584795321,0.0686773674444237,7.276746255863172,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,192.05978038492984,0.000890899122807,0.0591458980496718,10.444623054662488,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,735.5627497333313,0.000845211988304,0.0540653138159332,20.009500344095706,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,79.79105221152889,0.0001599049707602,0.072777524157527,2.911063131563286,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,4344.825438992439,0.0029925073099415,0.0531811728563462,63.7153804270303,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,243.59900933722383,0.0004568713450292,0.066963447765263,8.121227008702366,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,1391.3268174653765,0.0024671052631578,0.0707042113043736,34.28441712750492,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,130.79734903720356,0.000548245614035,0.0821514572770394,6.247519802572132,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,1140.713499256141,0.0014391447368421,0.0321205887353501,32.6373266641809,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,975.6242669265548,0.0019873903508771,0.0531352089171379,28.56890439736781,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,895.9585110195094,0.0022158260233918,0.0443579835445924,29.17790163686077,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,349.03323618590315,0.0007766812865497,0.0702686160790471,12.141925358560815,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,448.1792179167987,0.0010508040935672,0.0429751739297547,17.378388043544913,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,831.0442279576112,0.0015533625730994,0.0479653022358067,26.152699226688245,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,126.2358177693532,0.0001599049707602,0.0702934153207576,3.6849434298833463,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,2126.085751980132,0.0029239766081871,0.0597962322838332,45.313703154609584,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,228.7913672585881,0.0004797149122807,0.0693708878045214,8.645911712089653,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,35.26436970936852,9.137426900584796e-05,0.074732578061452,1.4565955000042077,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,689.6202670043037,0.0031752558479532,0.0654003660890398,25.77105131206024,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,2696.2173806028195,0.003266630116959,0.0691913543268892,49.4435765666343,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,440.15040999107725,0.0011650219298245,0.0349972551163339,18.585846398242865,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,316.8895633841256,0.0007309941520467,0.0493767347123208,12.627489929488748,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,683.7776595614208,0.001142178362573,0.0401549041438686,23.12649828786621,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,218.79845337456848,0.0006167763157894,0.0838074420640564,8.200395442296829,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,167.5414093199571,0.0009594298245614,0.0573712700698301,9.782543669550329,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,1614.9073421359394,0.0031524122807017,0.0679970649518366,39.03627634379288,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,647.1638763310783,0.000593932748538,0.0679073803648709,15.831726013731531,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,42.20909064824112,4.568713450292397e-05,0.0879928770308473,1.141158898081796,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,403.6814584983255,0.0018960160818713,0.0497102108299154,19.41866745848204,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,176.38961745971906,0.0008680555555555,0.0453544662727236,10.221095351120043,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,1805.8461118614653,0.0031067251461988,0.0566554825889341,41.08176884564758,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,157.6497854784572,0.0007309941520467,0.0644484305420203,8.38305983973785,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,53.41622183825346,6.853070175438596e-05,0.0848206487634294,1.5669690161283427,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,1227.8882342935894,0.001484831871345,0.031864029850914,35.065574167851615,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,679.9017609226621,0.0016447368421052,0.0663916730964365,21.569174490527395,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,31.64935316451124,6.853070175438596e-05,0.0846276497373764,1.1762813421285847,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,286.134902515202,0.0003198099415204,0.0613784329521363,7.899156391996497,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,15.71272979050377,6.853070175438596e-05,0.0951833505565114,0.8575880058137313,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,321.61934161814,0.0006853070175438,0.0439756507529209,12.267724947430514,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,235.0535014695669,0.0001827485380116,0.0783817002272968,5.352940462170707,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,106.81691208903972,0.0004111842105263,0.0755813619801507,5.280005029096391,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,385.7657839360913,0.0013477704678362,0.0658237976358216,15.956771526550158,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,296.01750536808606,0.0006853070175438,0.0471518451608577,11.856327210035152,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,844.2701752776154,0.0011650219298245,0.0369923554465042,25.97430401773143,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,35.56003631396319,6.853070175438596e-05,0.1210862035591055,1.234935924904406,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,1181.2069436257923,0.0014163011695906,0.0338351024902277,33.86990177286878,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,615.0894815369745,0.0018960160818713,0.0461282318898047,22.92518374180081,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,8.964522947282148,2.2843567251461987e-05,0.1486993008765582,0.3540839989669728,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,193.6493026047906,0.000296966374269,0.0655556004664158,6.2952938226200414,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,368.38985528946506,0.001187865497076,0.0411036807287377,17.284030086799078,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,1898.8929876039135,0.0031980994152046,0.0547234054757354,42.66564917754469,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,356.7468852937616,0.001142178362573,0.0487573418802928,16.16549737169298,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,325.6599242970076,0.0010508040935672,0.0510030926841417,14.39108848623724,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,469.91816232247527,0.0009137426900584,0.0528983910629396,16.317184728392647,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,1034.128217465099,0.0009365862573099,0.0479423092274367,25.715164172942096,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,400.62281122166513,0.000548245614035,0.0550664085635271,12.315620655270754,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,2501.2414519596464,0.0027183845029239,0.0434013018692778,49.71190723800434,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,39.38236951241416,9.137426900584796e-05,0.0871746638122408,1.528515564203789,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,269.8238680271,0.0007538377192982,0.0434598398057815,11.814369500185164,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,363.3995654635193,0.0007081505847953,0.0548402166981647,12.84411410950809,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,84.49852651971273,0.0003426535087719,0.0559357184010352,4.389864879459288,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,385.3225996975486,0.0003883406432748,0.0602103554137603,10.056947310094042,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,32.38379035379343,4.568713450292397e-05,0.0990292027513992,0.984749220498896,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,73.73704536288793,0.000296966374269,0.0610830641138989,3.809969019944465,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,200.07298963440985,0.0006396198830409,0.0604847744898953,8.936613730281811,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,598.7578662356337,0.0016218932748538,0.0579780886639483,22.066632848168325,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,200.9608263714867,0.0009594298245614,0.0423092478463249,11.487973746813434,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,69.18914407637614,0.0001142178362573,0.085801108424463,2.3088988168380657,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,1211.807468624381,0.0013020833333333,0.0393028341991064,32.88128174931698,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,12.188936483631458,2.2843567251461987e-05,0.0922393918818029,0.4057068567894565,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,1020.8555351800684,0.0034722222222222,0.0618052544031466,31.37178327378796,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,497.4749474099899,0.000845211988304,0.050545984215221,15.89152847995888,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,183.79127004540965,0.0009822733918128,0.0500500693639014,10.941946469525185,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,349.05081796621647,0.000593932748538,0.0647129743543444,11.048835699978635,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,431.4659800618773,0.0013020833333333,0.0622810027944329,17.41918190165683,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,705.420446080103,0.0015762061403508,0.0289754591862129,26.3192344491639,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,441.4034276408569,0.0007309941520467,0.0437522914827239,14.78937522775744,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,dense,1e-05,interval,1017.2469820813416,0.0014391447368421,0.0695857112271981,25.576494549395044,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
