d,effective_dim,active_p,Delta,qbits,function_family,group_size,scale_sigma,n_dirs,metric,alpha,beta,gamma,h_star,fit_R2,synthetic_source
100000,5000,0.05,0.0003,8,nl,128,0.5,24,A_interval_grad,2.740380636297364e-14,0.0,0.0,,0.9084783174380404,hwindow_12h_highdim_extra_midp
100000,5000,0.05,0.0003,4,nl,128,0.5,24,A_true,1.4192111654964069e-12,0.0,0.0,,0.9958473392312882,hwindow_12h_highdim_extra_midp
100000,5000,0.05,0.0003,4,nl,128,0.5,24,A_interval_grad,7.113244553153824e-14,0.0,0.0,,0.9483275221104384,hwindow_12h_highdim_extra_midp
100000,5000,0.05,0.003,8,nl,128,0.5,24,A_true,1.125174294847487e-16,0.0,0.0,,-0.218787655223712,hwindow_12h_highdim_extra_midp
100000,5000,0.05,0.003,8,nl,128,0.5,24,A_interval_grad,5.834915629509741e-18,0.0,0.0,,-0.3380136486633425,hwindow_12h_highdim_extra_midp
100000,5000,0.05,0.003,4,nl,128,0.5,24,A_true,2.896114193540009e-16,0.0,0.0,,-0.2117947592427997,hwindow_12h_highdim_extra_midp
100000,5000,0.05,0.003,4,nl,128,0.5,24,A_interval_grad,1.057953236527095e-17,0.0,0.0,,-0.2410558498933974,hwindow_12h_highdim_extra_midp
1000000,1000,0.001,3e-05,8,nl,128,0.5,12,A_true,1.3047522000575085e-16,0.0,0.0,,-0.2971538280494148,hwindow_12h_highdim_extra_midp
1000000,1000,0.001,3e-05,8,nl,128,0.5,12,A_interval_grad,4.629084208561952e-18,0.0,0.0,,-0.2414974004446484,hwindow_12h_highdim_extra_midp
1000000,1000,0.001,3e-05,4,nl,128,0.5,12,A_true,1.1085388410549883e-16,0.0,0.0,,-20.952411649430275,hwindow_12h_highdim_extra_midp
1000000,1000,0.001,3e-05,4,nl,128,0.5,12,A_interval_grad,1.2288316041819691e-18,0.0,0.0,,-0.1831433762013639,hwindow_12h_highdim_extra_midp
1000000,1000,0.001,0.0003,8,nl,128,0.5,12,A_true,3.3857349788610803e-16,0.0,0.0,,-0.3023185656416478,hwindow_12h_highdim_extra_midp
1000000,1000,0.001,0.0003,8,nl,128,0.5,12,A_interval_grad,1.2238701606559242e-19,0.0,0.0,,-0.1685993925515956,hwindow_12h_highdim_extra_midp
1000000,1000,0.001,0.0003,4,nl,128,0.5,12,A_true,1.1222669982074443e-16,0.0,0.0,,-0.2107675514287483,hwindow_12h_highdim_extra_midp
1000000,1000,0.001,0.0003,4,nl,128,0.5,12,A_interval_grad,1.0808587153533617e-19,0.0,0.0,,-0.2224145276560083,hwindow_12h_highdim_extra_midp
1000000,1000,0.001,0.003,8,nl,128,0.5,12,A_true,1.1085500295744267e-16,0.0,0.0,,-0.4261640633338937,hwindow_12h_highdim_extra_midp
1000000,1000,0.001,0.003,8,nl,128,0.5,12,A_interval_grad,1.3431165809302997e-19,0.0,0.0,,-0.1217813624569725,hwindow_12h_highdim_extra_midp
1000000,1000,0.001,0.003,4,nl,128,0.5,12,A_true,1.110638832288888e-16,0.0,0.0,,-0.3145085099973581,hwindow_12h_highdim_extra_midp
1000000,1000,0.001,0.003,4,nl,128,0.5,12,A_interval_grad,1.2078907733300298e-19,0.0,0.0,,-0.3119803214580638,hwindow_12h_highdim_extra_midp
1000000,50000,0.05,3e-05,8,nl,128,0.5,12,A_true,1.7097306220127925e-13,0.0,0.0,,0.5726608158828705,hwindow_12h_highdim_extra_midp
1000000,50000,0.05,3e-05,8,nl,128,0.5,12,A_interval_grad,9.749162752877176e-15,0.0,0.0,,0.755392451834225,hwindow_12h_highdim_extra_midp
1000000,50000,0.05,3e-05,4,nl,128,0.5,12,A_true,3.5409439574886297e-15,0.0,0.0,,-0.1511091261449801,hwindow_12h_highdim_extra_midp
1000000,50000,0.05,3e-05,4,nl,128,0.5,12,A_interval_grad,2.615167025984876e-15,0.0,0.0,,0.0830723416764914,hwindow_12h_highdim_extra_midp
1000000,50000,0.05,0.0003,8,nl,128,0.5,12,A_true,1.970354016256051e-14,0.0,0.0,,-0.1494006636965386,hwindow_12h_highdim_extra_midp
1000000,50000,0.05,0.0003,8,nl,128,0.5,12,A_interval_grad,3.782784736165893e-15,0.0,0.0,,-0.163512071367414,hwindow_12h_highdim_extra_midp
1000000,50000,0.05,0.0003,4,nl,128,0.5,12,A_true,2.3791653228999895e-13,0.0,0.0,,0.7380677819828175,hwindow_12h_highdim_extra_midp
1000000,50000,0.05,0.0003,4,nl,128,0.5,12,A_interval_grad,1.9661022578612864e-14,0.0,0.0,,0.8832574819161781,hwindow_12h_highdim_extra_midp
1000000,50000,0.05,0.003,8,nl,128,0.5,12,A_true,2.5497183389420073e-14,0.0,0.0,,-0.1726931083063423,hwindow_12h_highdim_extra_midp
1000000,50000,0.05,0.003,8,nl,128,0.5,12,A_interval_grad,7.213938838749407e-13,0.0,0.0,,0.884738754765415,hwindow_12h_highdim_extra_midp
1000000,50000,0.05,0.003,4,nl,128,0.5,12,A_true,2.0552970434518213e-15,0.0,0.0,,-0.2781268926178568,hwindow_12h_highdim_extra_midp
1000000,50000,0.05,0.003,4,nl,128,0.5,12,A_interval_grad,8.57812288344789e-16,0.0,0.0,,-0.1341646548611934,hwindow_12h_highdim_extra_midp
10000,10000,1.0,0.001,8,nl,64,0.5,64,A_true,8.777675935099224e-13,0.0,0.0,,0.3852173097992312,hwindow_12h_highdim_extra_g64
10000,10000,1.0,0.001,8,nl,64,0.5,64,A_interval_grad,4.046047095055967e-12,0.0,0.0,,0.3398566342108854,hwindow_12h_highdim_extra_g64
10000,10000,1.0,0.001,4,nl,64,0.5,64,A_true,3.4469431931424745e-15,0.0,0.0,,-0.3921198886118378,hwindow_12h_highdim_extra_g64
10000,10000,1.0,0.001,4,nl,64,0.5,64,A_interval_grad,1.4118100593372147e-14,0.0,0.0,,-0.3578412465326099,hwindow_12h_highdim_extra_g64
10000,1000,0.1,0.001,8,nl,64,0.5,64,A_true,3.1721740362096585e-11,0.0,0.0,,0.9960372317706871,hwindow_12h_highdim_extra_g64
10000,1000,0.1,0.001,8,nl,64,0.5,64,A_interval_grad,5.296552295064105e-12,0.0,0.0,,0.9984284880342906,hwindow_12h_highdim_extra_g64
10000,1000,0.1,0.001,4,nl,64,0.5,64,A_true,1.1383291394251631e-16,0.0,0.0,,-0.3270451816743962,hwindow_12h_highdim_extra_g64
10000,1000,0.1,0.001,4,nl,64,0.5,64,A_interval_grad,1.1781405271099885e-17,0.0,0.0,,-0.2570243461737256,hwindow_12h_highdim_extra_g64
100000,100000,1.0,0.001,8,nl,64,0.5,24,A_true,5.351257954288097e-12,0.0,0.0,,0.9968871148923332,hwindow_12h_highdim_extra_g64
100000,100000,1.0,0.001,8,nl,64,0.5,24,A_interval_grad,1.2872122887332208e-11,0.0,0.0,,0.9987445066351318,hwindow_12h_highdim_extra_g64
100000,100000,1.0,0.001,4,nl,64,0.5,24,A_true,4.699175332092303e-13,0.0,0.0,,0.805077704062747,hwindow_12h_highdim_extra_g64
100000,100000,1.0,0.001,4,nl,64,0.5,24,A_interval_grad,4.862288925688146e-13,0.0,0.0,,0.0420755826521362,hwindow_12h_highdim_extra_g64
100000,10000,0.1,0.001,8,nl,64,0.5,24,A_true,1.053008150633103e-15,0.0,0.0,,-0.1238737245670509,hwindow_12h_highdim_extra_g64
100000,10000,0.1,0.001,8,nl,64,0.5,24,A_interval_grad,2.3193621093220528e-17,0.0,0.0,,-0.331866621171049,hwindow_12h_highdim_extra_g64
100000,10000,0.1,0.001,4,nl,64,0.5,24,A_true,6.951487792798822e-16,0.0,0.0,,-0.1718209339403471,hwindow_12h_highdim_extra_g64
100000,10000,0.1,0.001,4,nl,64,0.5,24,A_interval_grad,5.269765239269575e-17,0.0,0.0,,-0.3620116571162193,hwindow_12h_highdim_extra_g64
1000000,1000000,1.0,0.001,8,nl,64,0.5,12,A_true,5.146694116276063e-12,0.0,0.0,,0.9301062256210878,hwindow_12h_highdim_extra_g64
1000000,1000000,1.0,0.001,8,nl,64,0.5,12,A_interval_grad,1.1847337429870415e-11,0.0,0.0,,0.9069936155875848,hwindow_12h_highdim_extra_g64
1000000,1000000,1.0,0.001,4,nl,64,0.5,12,A_true,2.596231008292387e-12,0.0,0.0,,0.6393658028773701,hwindow_12h_highdim_extra_g64
1000000,1000000,1.0,0.001,4,nl,64,0.5,12,A_interval_grad,3.326374762995664e-12,0.0,0.0,,0.7400148644076268,hwindow_12h_highdim_extra_g64
1000000,100000,0.1,0.001,8,nl,64,0.5,12,A_true,2.578605307940249e-12,0.0,0.0,,0.7173104976357534,hwindow_12h_highdim_extra_g64
1000000,100000,0.1,0.001,8,nl,64,0.5,12,A_interval_grad,4.09849198060787e-14,0.0,0.0,,-0.2193704212187111,hwindow_12h_highdim_extra_g64
1000000,100000,0.1,0.001,4,nl,64,0.5,12,A_true,4.6172556741956265e-15,0.0,0.0,,-0.2199592577598303,hwindow_12h_highdim_extra_g64
1000000,100000,0.1,0.001,4,nl,64,0.5,12,A_interval_grad,8.8421385165943e-16,0.0,0.0,,-0.205028981834151,hwindow_12h_highdim_extra_g64
10000,10000,1.0,0.001,8,nl,256,0.5,64,A_true,1.2038920680401244e-12,0.0,0.0,,0.4083231265757848,hwindow_12h_highdim_extra_g256
10000,10000,1.0,0.001,8,nl,256,0.5,64,A_interval_grad,4.801124168078555e-12,0.0,0.0,,0.3506645658419687,hwindow_12h_highdim_extra_g256
10000,10000,1.0,0.001,4,nl,256,0.5,64,A_true,4.543663442687503e-15,0.0,0.0,,-0.4767021374888123,hwindow_12h_highdim_extra_g256
10000,10000,1.0,0.001,4,nl,256,0.5,64,A_interval_grad,6.0809456215262056e-15,0.0,0.0,,-0.3687142644938261,hwindow_12h_highdim_extra_g256
10000,1000,0.1,0.001,8,nl,256,0.5,64,A_true,9.328350049470114e-12,0.0,0.0,,0.9998517303732856,hwindow_12h_highdim_extra_g256
10000,1000,0.1,0.001,8,nl,256,0.5,64,A_interval_grad,1.4003795332833922e-12,0.0,0.0,,0.999843186033222,hwindow_12h_highdim_extra_g256
10000,1000,0.1,0.001,4,nl,256,0.5,64,A_true,1.159445880750589e-16,0.0,0.0,,-0.3311096490512413,hwindow_12h_highdim_extra_g256
10000,1000,0.1,0.001,4,nl,256,0.5,64,A_interval_grad,1.514590607255542e-17,0.0,0.0,,-0.2965873851873921,hwindow_12h_highdim_extra_g256
100000,100000,1.0,0.001,8,nl,256,0.5,24,A_true,1.313157220744865e-12,0.0,0.0,,0.9898482863958488,hwindow_12h_highdim_extra_g256
100000,100000,1.0,0.001,8,nl,256,0.5,24,A_interval_grad,1.4392282698175005e-12,0.0,0.0,,0.832041311678952,hwindow_12h_highdim_extra_g256
100000,100000,1.0,0.001,4,nl,256,0.5,24,A_true,2.047351867776328e-12,0.0,0.0,,0.9763534932371788,hwindow_12h_highdim_extra_g256
100000,100000,1.0,0.001,4,nl,256,0.5,24,A_interval_grad,4.158270974080869e-12,0.0,0.0,,0.9240291365740184,hwindow_12h_highdim_extra_g256
100000,10000,0.1,0.001,8,nl,256,0.5,24,A_true,3.891966347953302e-16,0.0,0.0,,-0.3212411361292042,hwindow_12h_highdim_extra_g256
100000,10000,0.1,0.001,8,nl,256,0.5,24,A_interval_grad,2.3824909120382948e-17,0.0,0.0,,-0.327975568396887,hwindow_12h_highdim_extra_g256
100000,10000,0.1,0.001,4,nl,256,0.5,24,A_true,7.416382295037817e-16,0.0,0.0,,-0.1739641384775176,hwindow_12h_highdim_extra_g256
100000,10000,0.1,0.001,4,nl,256,0.5,24,A_interval_grad,6.10703326817867e-17,0.0,0.0,,-0.3592704664993873,hwindow_12h_highdim_extra_g256
1000000,1000000,1.0,0.001,8,nl,256,0.5,12,A_true,7.79242341965132e-13,0.0,0.0,,0.8229531852636889,hwindow_12h_highdim_extra_g256
1000000,1000000,1.0,0.001,8,nl,256,0.5,12,A_interval_grad,1.7371687216707746e-12,0.0,0.0,,0.7475790625077364,hwindow_12h_highdim_extra_g256
1000000,1000000,1.0,0.001,4,nl,256,0.5,12,A_true,3.600570930274937e-12,0.0,0.0,,0.9568695583648142,hwindow_12h_highdim_extra_g256
1000000,1000000,1.0,0.001,4,nl,256,0.5,12,A_interval_grad,1.7145124965837002e-11,0.0,0.0,,0.980440694188548,hwindow_12h_highdim_extra_g256
1000000,100000,0.1,0.001,8,nl,256,0.5,12,A_true,1.7844429440486577e-12,0.0,0.0,,0.9274842497311367,hwindow_12h_highdim_extra_g256
1000000,100000,0.1,0.001,8,nl,256,0.5,12,A_interval_grad,1.3150025529775178e-13,0.0,0.0,,0.6942013893936181,hwindow_12h_highdim_extra_g256
1000000,100000,0.1,0.001,4,nl,256,0.5,12,A_true,1.8553544542637285e-14,0.0,0.0,,-0.40881592555628,hwindow_12h_highdim_extra_g256
1000000,100000,0.1,0.001,4,nl,256,0.5,12,A_interval_grad,2.147152830197389e-15,0.0,0.0,,-0.3231918257518966,hwindow_12h_highdim_extra_g256
