d,effective_dim,active_p,Delta,qbits,function_family,group_size,scale_sigma,n_dirs,metric,alpha,beta,gamma,h_star,fit_R2,synthetic_source,window_width_kappa_1p1,rho_min
1000000,10000,0.01,1e-05,4,nl,128,1.0,12,A_true,1.108555515225314e-16,0.0,0.0,,-4.898246475364791,main,0.0,0.0034873931883649
1000000,10000,0.01,1e-05,4,nl,128,1.0,12,A_interval_grad,3.6050998825005465e-15,0.0,0.0,,0.9887050630870196,main,,0.0034873931883649
1000000,10000,0.01,0.0001,8,lin,128,0.0,12,A_true,1.798137092164773e-13,0.0,0.0,,0.2622253879419172,main,0.0,3.3183545905743693e-06
1000000,10000,0.01,0.0001,8,lin,128,0.0,12,A_interval_grad,1.0164301474155465e-15,0.0,0.0,,0.2635111436268692,main,,3.3183545905743693e-06
1000000,10000,0.01,0.0001,8,nl,128,0.0,12,A_true,4.09245487657207e-15,0.0,0.0,,-0.1374784268108164,main,1.4771212547196624,0.0016512148251078
1000000,10000,0.01,0.0001,8,nl,128,0.0,12,A_interval_grad,6.371311673593236e-17,0.0,0.0,,-0.2014376457234006,main,,0.0016512148251078
1000000,10000,0.01,0.0001,8,lin,128,1.0,12,A_true,7.376455803996896e-14,0.0,0.0,,-0.0738546424628299,main,0.0,7.948418104018667e-05
1000000,10000,0.01,0.0001,8,lin,128,1.0,12,A_interval_grad,6.028875532850229e-16,0.0,0.0,,-0.0554604487251284,main,,7.948418104018667e-05
1000000,10000,0.01,0.0001,8,nl,128,1.0,12,A_true,3.124640325170166e-13,0.0,0.0,,-0.1690607256523491,main,0.4771212547196624,0.0024005004506057
1000000,10000,0.01,0.0001,8,nl,128,1.0,12,A_interval_grad,2.1862000305513068e-15,0.0,0.0,,-0.130871699914022,main,,0.0024005004506057
1000000,10000,0.01,0.0001,4,lin,128,0.0,12,A_true,1.8596586990808002e-13,0.0,0.0,,0.3845306987814404,main,0.0,5.165228003053056e-05
1000000,10000,0.01,0.0001,4,lin,128,0.0,12,A_interval_grad,1.1181580469926922e-15,0.0,0.0,,0.1423050288401689,main,,5.165228003053056e-05
1000000,10000,0.01,0.0001,4,nl,128,0.0,12,A_true,4.153339745695324e-13,0.0,0.0,,0.6707066165011384,main,0.0,0.003773999514862
1000000,10000,0.01,0.0001,4,nl,128,0.0,12,A_interval_grad,2.261155634936675e-15,0.0,0.0,,0.8080294694455895,main,,0.003773999514862
1000000,10000,0.01,0.0001,4,lin,128,1.0,12,A_true,1.3797013219933482e-14,0.0,0.0,,-0.286260850571099,main,0.0,0.0012067713299379
1000000,10000,0.01,0.0001,4,lin,128,1.0,12,A_interval_grad,1.2308486810974218e-16,0.0,0.0,,-0.2731113720847142,main,,0.0012067713299379
1000000,10000,0.01,0.0001,4,nl,128,1.0,12,A_true,1.4897644765422317e-14,0.0,0.0,,-0.1538244996912028,main,0.0,0.0009671996895714
1000000,10000,0.01,0.0001,4,nl,128,1.0,12,A_interval_grad,2.365381763879985e-16,0.0,0.0,,-0.1390061992840647,main,,0.0009671996895714
1000000,10000,0.01,0.001,8,lin,128,0.0,12,A_true,6.680219496358305e-16,0.0,0.0,,-0.289121293281761,main,0.0,2.5633876727027905e-06
1000000,10000,0.01,0.001,8,lin,128,0.0,12,A_interval_grad,6.7129258967865134e-18,0.0,0.0,,-0.2975282601815117,main,,2.5633876727027905e-06
1000000,10000,0.01,0.001,8,nl,128,0.0,12,A_true,2.3496267293682546e-15,0.0,0.0,,-0.104836615623735,main,0.0,0.0013119205107753
1000000,10000,0.01,0.001,8,nl,128,0.0,12,A_interval_grad,5.019252487581978e-17,0.0,0.0,,-0.1430091860163922,main,,0.0013119205107753
1000000,10000,0.01,0.001,8,lin,128,1.0,12,A_true,5.1224730732722246e-14,0.0,0.0,,-0.1389893734204776,main,0.0,7.187509685570688e-05
1000000,10000,0.01,0.001,8,lin,128,1.0,12,A_interval_grad,5.433804721411253e-16,0.0,0.0,,-0.1710310157437757,main,,7.187509685570688e-05
1000000,10000,0.01,0.001,8,nl,128,1.0,12,A_true,8.530114020418924e-15,0.0,0.0,,-0.153734191782342,main,0.0,0.0013154182386724
1000000,10000,0.01,0.001,8,nl,128,1.0,12,A_interval_grad,9.044098230949953e-18,0.0,0.0,,-0.4627863915525927,main,,0.0013154182386724
1000000,10000,0.01,0.001,4,lin,128,0.0,12,A_true,1.6344268513803528e-13,0.0,0.0,,-0.155448254328282,main,0.0,0.0001319991491559
1000000,10000,0.01,0.001,4,lin,128,0.0,12,A_interval_grad,1.7866707472832744e-15,0.0,0.0,,-0.1550466781545141,main,,0.0001319991491559
1000000,10000,0.01,0.001,4,nl,128,0.0,12,A_true,1.0126023308410751e-14,0.0,0.0,,-0.2987815604492352,main,0.5228787452803376,0.0018675909603673
1000000,10000,0.01,0.001,4,nl,128,0.0,12,A_interval_grad,4.1028656844038416e-16,0.0,0.0,,-0.2464683026588423,main,,0.0018675909603673
1000000,10000,0.01,0.001,4,lin,128,1.0,12,A_true,6.091162973254918e-13,0.0,0.0,,-0.0755298405116873,main,0.0,0.0013050434173476
1000000,10000,0.01,0.001,4,lin,128,1.0,12,A_interval_grad,3.702274460511222e-15,0.0,0.0,,-0.098792932659512,main,,0.0013050434173476
1000000,10000,0.01,0.001,4,nl,128,1.0,12,A_true,2.937135987038223e-15,0.0,0.0,,-0.3664462826014123,main,0.0,0.0041503633418173
1000000,10000,0.01,0.001,4,nl,128,1.0,12,A_interval_grad,3.180646857382721e-16,0.0,0.0,,-0.1338976819025841,main,,0.0041503633418173
1000000,10000,0.01,0.01,8,lin,128,0.0,12,A_true,3.0073528793376813e-13,0.0,0.0,,-0.2548802496505091,main,0.0,4.454030082759507e-06
1000000,10000,0.01,0.01,8,lin,128,0.0,12,A_interval_grad,3.0087753219443055e-15,0.0,0.0,,-0.2020470345549714,main,,4.454030082759507e-06
1000000,10000,0.01,0.01,8,nl,128,0.0,12,A_true,1.1122636117111936e-16,0.0,0.0,,-0.2172088773868126,main,0.0,0.0011807335508719
1000000,10000,0.01,0.01,8,nl,128,0.0,12,A_interval_grad,1.1080590507569745e-18,0.0,0.0,,-0.237328781552081,main,,0.0011807335508719
1000000,10000,0.01,0.01,8,lin,128,1.0,12,A_true,1.204033580532528e-16,0.0,0.0,,-0.1590757372922866,main,0.0,8.556867601815616e-05
1000000,10000,0.01,0.01,8,lin,128,1.0,12,A_interval_grad,1.1534281740259493e-18,0.0,0.0,,-0.2487763510438052,main,,8.556867601815616e-05
1000000,10000,0.01,0.01,8,nl,128,1.0,12,A_true,1.1349080215856946e-16,0.0,0.0,,-0.1643585360729067,main,0.0,0.0009400803093451
1000000,10000,0.01,0.01,8,nl,128,1.0,12,A_interval_grad,1.1468616313587725e-18,0.0,0.0,,-0.2333151677228344,main,,0.0009400803093451
1000000,10000,0.01,0.01,4,lin,128,0.0,12,A_true,9.942765080025515e-15,0.0,0.0,,-0.2077753293842863,main,0.0,0.0001102938539172
1000000,10000,0.01,0.01,4,lin,128,0.0,12,A_interval_grad,1.067883204130675e-16,0.0,0.0,,-0.1492470476649048,main,,0.0001102938539172
1000000,10000,0.01,0.01,4,nl,128,0.0,12,A_true,1.118003632263045e-16,0.0,0.0,,-0.2611105924715398,main,0.5228787452803376,0.0031100503339451
1000000,10000,0.01,0.01,4,nl,128,0.0,12,A_interval_grad,1.1519803950860352e-18,0.0,0.0,,-0.2001816096650401,main,,0.0031100503339451
1000000,10000,0.01,0.01,4,lin,128,1.0,12,A_true,1.217036311792247e-12,0.0,0.0,,-0.1277665574852762,main,0.0,0.0011777714465833
1000000,10000,0.01,0.01,4,lin,128,1.0,12,A_interval_grad,8.132579118411962e-15,0.0,0.0,,-0.1131703466038103,main,,0.0011777714465833
1000000,10000,0.01,0.01,4,nl,128,1.0,12,A_true,1.2615187054993756e-16,0.0,0.0,,-0.2126199339022931,main,0.0,0.0017241631197446
1000000,10000,0.01,0.01,4,nl,128,1.0,12,A_interval_grad,1.4392029493410131e-18,0.0,0.0,,-0.2588508364216211,main,,0.0017241631197446
1000,1,0.001,3e-05,8,nl,128,0.5,64,A_true,1.1085365725132028e-16,0.0,0.0,,-14.060568657607678,hwindow_12h_highdim_extra_midp,0.5228787452803376,5.867468002138626e-05
1000,1,0.001,3e-05,8,nl,128,0.5,64,A_interval_grad,1.690394875461307e-20,0.0,0.0,,-0.6031755669046515,hwindow_12h_highdim_extra_midp,,5.867468002138626e-05
1000,1,0.001,3e-05,4,nl,128,0.5,64,A_true,1.108536585365853e-16,0.0,0.0,,,hwindow_12h_highdim_extra_midp,7.0,0.0001083134573682
1000,1,0.001,3e-05,4,nl,128,0.5,64,A_interval_grad,1.3746323236722528e-20,0.0,0.0,,-0.7608922855389724,hwindow_12h_highdim_extra_midp,,0.0001083134573682
1000,1,0.001,0.0003,8,nl,128,0.5,64,A_true,1.1085366075480607e-16,0.0,0.0,,-2.17738259328793,hwindow_12h_highdim_extra_midp,1.0,4.030039676739224e-06
1000,1,0.001,0.0003,8,nl,128,0.5,64,A_interval_grad,1.346229749317116e-21,0.0,0.0,,-1.1838833935467794,hwindow_12h_highdim_extra_midp,,4.030039676739224e-06
1000,1,0.001,0.0003,4,nl,128,0.5,64,A_true,1.108536546312989e-16,0.0,0.0,,-10.44505441898418,hwindow_12h_highdim_extra_midp,0.0,5.0689251993278703e-05
1000,1,0.001,0.0003,4,nl,128,0.5,64,A_interval_grad,2.5536108161358972e-20,0.0,0.0,,-2.947752483863484,hwindow_12h_highdim_extra_midp,,5.0689251993278703e-05
1000,1,0.001,0.003,8,nl,128,0.5,64,A_true,1.1085365852784407e-16,0.0,0.0,,-2.4194013953758247,hwindow_12h_highdim_extra_midp,0.4771212547196624,3.39704024802836e-05
1000,1,0.001,0.003,8,nl,128,0.5,64,A_interval_grad,6.138634673947536e-20,0.0,0.0,,-1.5531831539060663,hwindow_12h_highdim_extra_midp,,3.39704024802836e-05
1000,1,0.001,0.003,4,nl,128,0.5,64,A_true,1.108536585286814e-16,0.0,0.0,,-6.524172244678884,hwindow_12h_highdim_extra_midp,0.0,4.159324970816331e-05
1000,1,0.001,0.003,4,nl,128,0.5,64,A_interval_grad,3.0666435706281985e-20,0.0,0.0,,-2.791876519182772,hwindow_12h_highdim_extra_midp,,4.159324970816331e-05
1000,50,0.05,3e-05,8,nl,128,0.5,64,A_true,1.959875762584977e-16,0.0,0.0,,-0.2372487404456249,hwindow_12h_highdim_extra_midp,0.4771212547196624,0.0043532348983214
1000,50,0.05,3e-05,8,nl,128,0.5,64,A_interval_grad,5.5813153115971295e-18,0.0,0.0,,-0.2069317963095782,hwindow_12h_highdim_extra_midp,,0.0043532348983214
1000,50,0.05,3e-05,4,nl,128,0.5,64,A_true,1.1085364645248366e-16,0.0,0.0,,-18.681785996947184,hwindow_12h_highdim_extra_midp,1.0,0.0244650209569651
1000,50,0.05,3e-05,4,nl,128,0.5,64,A_interval_grad,5.55129442262816e-16,0.0,0.0,,-0.0923309956085425,hwindow_12h_highdim_extra_midp,,0.0244650209569651
1000,50,0.05,0.0003,8,nl,128,0.5,64,A_true,1.108545415543161e-16,0.0,0.0,,-1.8885765633524767,hwindow_12h_highdim_extra_midp,0.5228787452803376,0.0092526679820064
1000,50,0.05,0.0003,8,nl,128,0.5,64,A_interval_grad,6.100996145235248e-18,0.0,0.0,,-0.5334522977433933,hwindow_12h_highdim_extra_midp,,0.0092526679820064
1000,50,0.05,0.0003,4,nl,128,0.5,64,A_true,1.5645416004268142e-16,0.0,0.0,,-0.160620947583123,hwindow_12h_highdim_extra_midp,0.0,0.0117560569517899
1000,50,0.05,0.0003,4,nl,128,0.5,64,A_interval_grad,7.007385580520515e-18,0.0,0.0,,-0.1709773072203735,hwindow_12h_highdim_extra_midp,,0.0117560569517899
1000,50,0.05,0.003,8,nl,128,0.5,64,A_true,1.1085367897799908e-16,0.0,0.0,,-2.0567025336369382,hwindow_12h_highdim_extra_midp,0.5228787452803376,0.005348427450097
1000,50,0.05,0.003,8,nl,128,0.5,64,A_interval_grad,4.059777049845328e-18,0.0,0.0,,-1.180980570856458,hwindow_12h_highdim_extra_midp,,0.005348427450097
1000,50,0.05,0.003,4,nl,128,0.5,64,A_true,1.1085437841071088e-16,0.0,0.0,,-0.6955308397064275,hwindow_12h_highdim_extra_midp,0.0,0.0074949684387578
1000,50,0.05,0.003,4,nl,128,0.5,64,A_interval_grad,3.3580605404545104e-18,0.0,0.0,,-2.7282285123525387,hwindow_12h_highdim_extra_midp,,0.0074949684387578
10000,10,0.001,3e-05,8,nl,128,0.5,64,A_true,1.1085391147389252e-16,0.0,0.0,,-4.159038824422098,hwindow_12h_highdim_extra_midp,1.0,0.0004470307237772
10000,10,0.001,3e-05,8,nl,128,0.5,64,A_interval_grad,1.846322373351924e-19,0.0,0.0,,-1.2077030560511997,hwindow_12h_highdim_extra_midp,,0.0004470307237772
10000,10,0.001,3e-05,4,nl,128,0.5,64,A_true,1.1085365841244806e-16,0.0,0.0,,-492.02985754558006,hwindow_12h_highdim_extra_midp,0.4771212547196624,0.0009939343951303
10000,10,0.001,3e-05,4,nl,128,0.5,64,A_interval_grad,1.1971795749082665e-19,0.0,0.0,,-3.3301318186783417,hwindow_12h_highdim_extra_midp,,0.0009939343951303
10000,10,0.001,0.0003,8,nl,128,0.5,64,A_true,1.1085940556958956e-16,0.0,0.0,,-0.7147019863476431,hwindow_12h_highdim_extra_midp,1.0,0.0003806554185925
10000,10,0.001,0.0003,8,nl,128,0.5,64,A_interval_grad,1.915139742808355e-19,0.0,0.0,,-0.8254811526164763,hwindow_12h_highdim_extra_midp,,0.0003806554185925
10000,10,0.001,0.0003,4,nl,128,0.5,64,A_true,1.1086625855114042e-16,0.0,0.0,,-0.3994663706928807,hwindow_12h_highdim_extra_midp,0.5228787452803376,0.0003376696582171
10000,10,0.001,0.0003,4,nl,128,0.5,64,A_interval_grad,1.2800488467756517e-19,0.0,0.0,,-0.1768121296571752,hwindow_12h_highdim_extra_midp,,0.0003376696582171
10000,10,0.001,0.003,8,nl,128,0.5,64,A_true,1.108536608633718e-16,0.0,0.0,,-1.5535300261822504,hwindow_12h_highdim_extra_midp,1.0,0.000204793859208
10000,10,0.001,0.003,8,nl,128,0.5,64,A_interval_grad,8.192249332763885e-20,0.0,0.0,,-0.2826629728360936,hwindow_12h_highdim_extra_midp,,0.000204793859208
10000,10,0.001,0.003,4,nl,128,0.5,64,A_true,1.1085365880572111e-16,0.0,0.0,,-7.20029793641179,hwindow_12h_highdim_extra_midp,0.0,4.274388354950899e-05
10000,10,0.001,0.003,4,nl,128,0.5,64,A_interval_grad,3.057426274543098e-20,0.0,0.0,,-3.5965281391890613,hwindow_12h_highdim_extra_midp,,4.274388354950899e-05
10000,500,0.05,3e-05,8,nl,128,0.5,64,A_true,1.1138467359660402e-16,0.0,0.0,,-0.8423333604371643,hwindow_12h_highdim_extra_midp,1.5228787452803376,0.0083143007972663
10000,500,0.05,3e-05,8,nl,128,0.5,64,A_interval_grad,1.4413276869457035e-16,0.0,0.0,,0.641572970700538,hwindow_12h_highdim_extra_midp,,0.0083143007972663
10000,500,0.05,3e-05,4,nl,128,0.5,64,A_true,1.1093924030637739e-16,0.0,0.0,,-0.263091903361295,hwindow_12h_highdim_extra_midp,0.0,0.0231397130827527
10000,500,0.05,3e-05,4,nl,128,0.5,64,A_interval_grad,6.359593317591277e-17,0.0,0.0,,-0.3358354824289056,hwindow_12h_highdim_extra_midp,,0.0231397130827527
10000,500,0.05,0.0003,8,nl,128,0.5,64,A_true,1.1508615385902518e-16,0.0,0.0,,-0.3470379133898926,hwindow_12h_highdim_extra_midp,1.0,0.0102220920904495
10000,500,0.05,0.0003,8,nl,128,0.5,64,A_interval_grad,5.2338226063767094e-18,0.0,0.0,,-0.3407433231671108,hwindow_12h_highdim_extra_midp,,0.0102220920904495
10000,500,0.05,0.0003,4,nl,128,0.5,64,A_true,3.9489219829043176e-14,0.0,0.0,,-0.3720476539390256,hwindow_12h_highdim_extra_midp,0.5228787452803376,0.0155593140339243
10000,500,0.05,0.0003,4,nl,128,0.5,64,A_interval_grad,3.1462649344639267e-16,0.0,0.0,,-0.1991993803428127,hwindow_12h_highdim_extra_midp,,0.0155593140339243
10000,500,0.05,0.003,8,nl,128,0.5,64,A_true,1.1086025952010598e-16,0.0,0.0,,-0.5170451893565591,hwindow_12h_highdim_extra_midp,0.0,0.0074922501967754
10000,500,0.05,0.003,8,nl,128,0.5,64,A_interval_grad,5.344324459866916e-18,0.0,0.0,,-0.6243945002169584,hwindow_12h_highdim_extra_midp,,0.0074922501967754
10000,500,0.05,0.003,4,nl,128,0.5,64,A_true,1.1086607039779139e-16,0.0,0.0,,-0.6713975319253942,hwindow_12h_highdim_extra_midp,0.0,0.0154658094018619
10000,500,0.05,0.003,4,nl,128,0.5,64,A_interval_grad,6.2213265615452056e-18,0.0,0.0,,-0.5438569362399581,hwindow_12h_highdim_extra_midp,,0.0154658094018619
100000,100,0.001,3e-05,8,nl,128,0.5,24,A_true,1.4836532392463747e-16,0.0,0.0,,-0.2673192207015766,hwindow_12h_highdim_extra_midp,0.0,0.0001611120853379
100000,100,0.001,3e-05,8,nl,128,0.5,24,A_interval_grad,1.0477768979867008e-19,0.0,0.0,,-0.1769971670084411,hwindow_12h_highdim_extra_midp,,0.0001611120853379
100000,100,0.001,3e-05,4,nl,128,0.5,24,A_true,1.1085365497446135e-16,0.0,0.0,,-31.311484585181248,hwindow_12h_highdim_extra_midp,0.0,0.0007487075269141
100000,100,0.001,3e-05,4,nl,128,0.5,24,A_interval_grad,2.095170633273749e-19,0.0,0.0,,-0.2097881954851403,hwindow_12h_highdim_extra_midp,,0.0007487075269141
100000,100,0.001,0.0003,8,nl,128,0.5,24,A_true,1.1112473210024908e-16,0.0,0.0,,-0.2785636968793707,hwindow_12h_highdim_extra_midp,0.0,0.0002337218505044
100000,100,0.001,0.0003,8,nl,128,0.5,24,A_interval_grad,1.1372084525735247e-19,0.0,0.0,,-0.3986037125907697,hwindow_12h_highdim_extra_midp,,0.0002337218505044
100000,100,0.001,0.0003,4,nl,128,0.5,24,A_true,1.10854323863386e-16,0.0,0.0,,-1.1971406259154316,hwindow_12h_highdim_extra_midp,0.0,0.000327045538091
100000,100,0.001,0.0003,4,nl,128,0.5,24,A_interval_grad,1.2939212449822012e-19,0.0,0.0,,-0.458617833570663,hwindow_12h_highdim_extra_midp,,0.000327045538091
100000,100,0.001,0.003,8,nl,128,0.5,24,A_true,1.1085451862284943e-16,0.0,0.0,,-0.5028861656452905,hwindow_12h_highdim_extra_midp,0.5228787452803376,0.0002099480072436
100000,100,0.001,0.003,8,nl,128,0.5,24,A_interval_grad,9.072377887830602e-20,0.0,0.0,,-0.5518867504452978,hwindow_12h_highdim_extra_midp,,0.0002099480072436
100000,100,0.001,0.003,4,nl,128,0.5,24,A_true,1.1085366224131026e-16,0.0,0.0,,-3.208240856241406,hwindow_12h_highdim_extra_midp,0.5228787452803376,0.0004516520056248
100000,100,0.001,0.003,4,nl,128,0.5,24,A_interval_grad,1.5394855084760553e-19,0.0,0.0,,-0.9658516276865264,hwindow_12h_highdim_extra_midp,,0.0004516520056248
100000,5000,0.05,3e-05,8,nl,128,0.5,24,A_true,6.376408875930141e-14,0.0,0.0,,0.8434804569657576,hwindow_12h_highdim_extra_midp,0.5228787452803376,0.0105970434035773
100000,5000,0.05,3e-05,8,nl,128,0.5,24,A_interval_grad,3.7985135418256636e-15,0.0,0.0,,0.7554855058519558,hwindow_12h_highdim_extra_midp,,0.0105970434035773
100000,5000,0.05,3e-05,4,nl,128,0.5,24,A_true,2.1951368604292674e-16,0.0,0.0,,-0.1751443253140399,hwindow_12h_highdim_extra_midp,0.4771212547196624,0.0215291191619717
100000,5000,0.05,3e-05,4,nl,128,0.5,24,A_interval_grad,8.95013079345342e-16,0.0,0.0,,-0.0849481082479501,hwindow_12h_highdim_extra_midp,,0.0215291191619717
100000,5000,0.05,0.0003,8,nl,128,0.5,24,A_true,2.0733951029016965e-13,0.0,0.0,,0.948142737892004,hwindow_12h_highdim_extra_midp,0.0,0.0058402837439712
100000,5000,0.05,0.0003,8,nl,128,0.5,24,A_interval_grad,2.740380636297364e-14,0.0,0.0,,0.9084783174380404,hwindow_12h_highdim_extra_midp,,0.0058402837439712
100000,5000,0.05,0.0003,4,nl,128,0.5,24,A_true,1.4192111654964069e-12,0.0,0.0,,0.9958473392312882,hwindow_12h_highdim_extra_midp,0.0,0.0133712352826799
100000,5000,0.05,0.0003,4,nl,128,0.5,24,A_interval_grad,7.113244553153824e-14,0.0,0.0,,0.9483275221104384,hwindow_12h_highdim_extra_midp,,0.0133712352826799
100000,5000,0.05,0.003,8,nl,128,0.5,24,A_true,1.125174294847487e-16,0.0,0.0,,-0.218787655223712,hwindow_12h_highdim_extra_midp,0.0,0.0096428830142163
100000,5000,0.05,0.003,8,nl,128,0.5,24,A_interval_grad,5.834915629509741e-18,0.0,0.0,,-0.3380136486633425,hwindow_12h_highdim_extra_midp,,0.0096428830142163
100000,5000,0.05,0.003,4,nl,128,0.5,24,A_true,2.896114193540009e-16,0.0,0.0,,-0.2117947592427997,hwindow_12h_highdim_extra_midp,0.5228787452803376,0.0102761260032319
100000,5000,0.05,0.003,4,nl,128,0.5,24,A_interval_grad,1.057953236527095e-17,0.0,0.0,,-0.2410558498933974,hwindow_12h_highdim_extra_midp,,0.0102761260032319
1000000,1000,0.001,3e-05,8,nl,128,0.5,12,A_true,1.3047522000575085e-16,0.0,0.0,,-0.2971538280494148,hwindow_12h_highdim_extra_midp,0.0,0.0001623834730503
1000000,1000,0.001,3e-05,8,nl,128,0.5,12,A_interval_grad,4.629084208561952e-18,0.0,0.0,,-0.2414974004446484,hwindow_12h_highdim_extra_midp,,0.0001623834730503
1000000,1000,0.001,3e-05,4,nl,128,0.5,12,A_true,1.1085388410549883e-16,0.0,0.0,,-20.952411649430275,hwindow_12h_highdim_extra_midp,0.4771212547196624,0.0004118678471999
1000000,1000,0.001,3e-05,4,nl,128,0.5,12,A_interval_grad,1.2288316041819693e-18,0.0,0.0,,-0.1831433762013639,hwindow_12h_highdim_extra_midp,,0.0004118678471999
1000000,1000,0.001,0.0003,8,nl,128,0.5,12,A_true,3.3857349788610803e-16,0.0,0.0,,-0.3023185656416478,hwindow_12h_highdim_extra_midp,0.0,0.0001263016733576
1000000,1000,0.001,0.0003,8,nl,128,0.5,12,A_interval_grad,1.2238701606559242e-19,0.0,0.0,,-0.1685993925515956,hwindow_12h_highdim_extra_midp,,0.0001263016733576
1000000,1000,0.001,0.0003,4,nl,128,0.5,12,A_true,1.1222669982074443e-16,0.0,0.0,,-0.2107675514287483,hwindow_12h_highdim_extra_midp,0.0,0.0002794332832284
1000000,1000,0.001,0.0003,4,nl,128,0.5,12,A_interval_grad,1.0808587153533617e-19,0.0,0.0,,-0.2224145276560083,hwindow_12h_highdim_extra_midp,,0.0002794332832284
1000000,1000,0.001,0.003,8,nl,128,0.5,12,A_true,1.1085500295744267e-16,0.0,0.0,,-0.4261640633338937,hwindow_12h_highdim_extra_midp,0.0,0.000111726516346
1000000,1000,0.001,0.003,8,nl,128,0.5,12,A_interval_grad,1.3431165809302997e-19,0.0,0.0,,-0.1217813624569725,hwindow_12h_highdim_extra_midp,,0.000111726516346
1000000,1000,0.001,0.003,4,nl,128,0.5,12,A_true,1.110638832288888e-16,0.0,0.0,,-0.3145085099973581,hwindow_12h_highdim_extra_midp,0.0,0.0002689510045961
1000000,1000,0.001,0.003,4,nl,128,0.5,12,A_interval_grad,1.2078907733300298e-19,0.0,0.0,,-0.3119803214580638,hwindow_12h_highdim_extra_midp,,0.0002689510045961
1000000,50000,0.05,3e-05,8,nl,128,0.5,12,A_true,1.7097306220127925e-13,0.0,0.0,,0.5726608158828705,hwindow_12h_highdim_extra_midp,0.0,0.0084959789724784
1000000,50000,0.05,3e-05,8,nl,128,0.5,12,A_interval_grad,9.749162752877176e-15,0.0,0.0,,0.755392451834225,hwindow_12h_highdim_extra_midp,,0.0084959789724784
1000000,50000,0.05,3e-05,4,nl,128,0.5,12,A_true,3.5409439574886297e-15,0.0,0.0,,-0.1511091261449801,hwindow_12h_highdim_extra_midp,0.0,0.0120851385251103
1000000,50000,0.05,3e-05,4,nl,128,0.5,12,A_interval_grad,2.615167025984876e-15,0.0,0.0,,0.0830723416764914,hwindow_12h_highdim_extra_midp,,0.0120851385251103
1000000,50000,0.05,0.0003,8,nl,128,0.5,12,A_true,1.970354016256051e-14,0.0,0.0,,-0.1494006636965386,hwindow_12h_highdim_extra_midp,0.0,0.0096573625504325
1000000,50000,0.05,0.0003,8,nl,128,0.5,12,A_interval_grad,3.782784736165893e-15,0.0,0.0,,-0.163512071367414,hwindow_12h_highdim_extra_midp,,0.0096573625504325
1000000,50000,0.05,0.0003,4,nl,128,0.5,12,A_true,2.3791653228999895e-13,0.0,0.0,,0.7380677819828175,hwindow_12h_highdim_extra_midp,0.0,0.0230203273978707
1000000,50000,0.05,0.0003,4,nl,128,0.5,12,A_interval_grad,1.9661022578612864e-14,0.0,0.0,,0.8832574819161781,hwindow_12h_highdim_extra_midp,,0.0230203273978707
1000000,50000,0.05,0.003,8,nl,128,0.5,12,A_true,2.5497183389420076e-14,0.0,0.0,,-0.1726931083063423,hwindow_12h_highdim_extra_midp,0.0,0.0066228469387815
1000000,50000,0.05,0.003,8,nl,128,0.5,12,A_interval_grad,7.213938838749407e-13,0.0,0.0,,0.884738754765415,hwindow_12h_highdim_extra_midp,,0.0066228469387815
1000000,50000,0.05,0.003,4,nl,128,0.5,12,A_true,2.0552970434518213e-15,0.0,0.0,,-0.2781268926178568,hwindow_12h_highdim_extra_midp,0.0,0.0106322874142895
1000000,50000,0.05,0.003,4,nl,128,0.5,12,A_interval_grad,8.57812288344789e-16,0.0,0.0,,-0.1341646548611934,hwindow_12h_highdim_extra_midp,,0.0106322874142895
10000,10000,1.0,0.001,8,nl,64,0.5,64,A_true,8.777675935099225e-13,0.0,0.0,,0.3852173097992312,hwindow_12h_highdim_extra_g64,0.0,0.2258264085062029
10000,10000,1.0,0.001,8,nl,64,0.5,64,A_interval_grad,4.0460470950559666e-12,0.0,0.0,,0.3398566342108854,hwindow_12h_highdim_extra_g64,,0.2258264085062029
10000,10000,1.0,0.001,4,nl,64,0.5,64,A_true,3.4469431931424745e-15,0.0,0.0,,-0.3921198886118378,hwindow_12h_highdim_extra_g64,0.0,0.2328268575759895
10000,10000,1.0,0.001,4,nl,64,0.5,64,A_interval_grad,1.4118100593372147e-14,0.0,0.0,,-0.3578412465326099,hwindow_12h_highdim_extra_g64,,0.2328268575759895
10000,1000,0.1,0.001,8,nl,64,0.5,64,A_true,3.1721740362096585e-11,0.0,0.0,,0.9960372317706871,hwindow_12h_highdim_extra_g64,0.5228787452803376,0.0222561572898036
10000,1000,0.1,0.001,8,nl,64,0.5,64,A_interval_grad,5.296552295064105e-12,0.0,0.0,,0.9984284880342906,hwindow_12h_highdim_extra_g64,,0.0222561572898036
10000,1000,0.1,0.001,4,nl,64,0.5,64,A_true,1.1383291394251631e-16,0.0,0.0,,-0.3270451816743962,hwindow_12h_highdim_extra_g64,0.4771212547196624,0.0267299585263535
10000,1000,0.1,0.001,4,nl,64,0.5,64,A_interval_grad,1.1781405271099885e-17,0.0,0.0,,-0.2570243461737256,hwindow_12h_highdim_extra_g64,,0.0267299585263535
100000,100000,1.0,0.001,8,nl,64,0.5,24,A_true,5.351257954288097e-12,0.0,0.0,,0.9968871148923332,hwindow_12h_highdim_extra_g64,0.5228787452803376,0.1406204462871345
100000,100000,1.0,0.001,8,nl,64,0.5,24,A_interval_grad,1.2872122887332208e-11,0.0,0.0,,0.9987445066351318,hwindow_12h_highdim_extra_g64,,0.1406204462871345
